Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,total_active_minutes,sedentary_ratio,activity_level,weekday,is_weekend,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,sleep_efficiency,sleep_level
4057192912,2016-04-13,5974,4.46999979019165,4.46999979019165,0,0,0,4.36999988555908,0,0,0,160,1280,2306,160,0.8888888888888888,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
4057192912,2016-04-14,0,0,0,0,0,0,0,0,0,0,0,1440,1776,0,1,Low,Thursday,Weekday,NA,NA,NA,NA,NA
4057192912,2016-04-15,3984,2.95000004768372,2.95000004768372,0,0.209999993443489,0.259999990463257,2.44000005722046,0,3,6,88,873,1527,97,0.9,Low,Friday,Weekday,NA,NA,NA,NA,NA
4319703577,2016-04-12,7753,5.19999980926514,5.19999980926514,0,0,0,0,0,0,0,0,1440,2115,0,1,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
4319703577,2016-04-13,8204,5.5,5.5,0,0.529999971389771,0.589999973773956,1.30999994277954,0,8,15,96,1234,2135,119,0.9120473022912047,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
4319703577,2016-04-14,10210,6.88000011444092,6.88000011444092,0,0.109999999403954,0.330000013113022,6.44000005722046,0,1,9,339,589,2302,349,0.6279317697228145,High,Thursday,Weekday,1,535,557,0.9605026929982047,High
4319703577,2016-04-15,5664,3.79999995231628,3.79999995231628,0,0,0,3.79999995231628,0,0,0,228,752,1985,228,0.7673469387755102,Moderate,Friday,Weekday,1,465,491,0.9470468431771895,Moderate
4319703577,2016-04-16,4744,3.1800000667572,3.1800000667572,0,0,0,3.1800000667572,0,0,0,194,724,1884,194,0.7886710239651417,Low,Saturday,Weekend,1,506,522,0.9693486590038314,High
4319703577,2016-04-17,29,0.0199999995529652,0.0199999995529652,0,0,0,0.0199999995529652,0,0,0,3,1363,1464,3,0.9978038067349927,Low,Sunday,Weekend,NA,NA,NA,NA,NA
4319703577,2016-04-18,2276,1.54999995231628,1.54999995231628,0,0.0700000002980232,0.330000013113022,1.12000000476837,0,1,9,58,824,1632,68,0.9237668161434978,Low,Monday,Weekday,1,515,551,0.9346642468239564,High
4319703577,2016-04-19,8925,5.98999977111816,5.98999977111816,0,0,0,5.98999977111816,0,0,0,311,604,2200,311,0.6601092896174864,Moderate,Tuesday,Weekday,2,461,498,0.9257028112449799,Moderate
4319703577,2016-04-20,8954,6.01000022888184,6.01000022888184,0,0,0.680000007152557,5.30999994277954,0,0,18,306,671,2220,324,0.6743718592964824,Moderate,Wednesday,Weekday,1,523,543,0.9631675874769797,High
4319703577,2016-04-21,3702,2.48000001907349,2.48000001907349,0,0,0,0.349999994039536,0,0,0,34,1265,1792,34,0.9738260200153964,Low,Thursday,Weekday,1,59,65,0.9076923076923077,Low
4319703577,2016-04-22,4500,3.01999998092651,3.01999998092651,0,0.0599999986588955,0.810000002384186,2.15000009536743,0,1,19,176,709,1886,196,0.7834254143646409,Low,Friday,Weekday,1,533,550,0.9690909090909091,High
4319703577,2016-04-23,4935,3.30999994277954,3.30999994277954,0,0,0,3.30999994277954,0,0,0,233,546,1945,233,0.7008985879332478,Low,Saturday,Weekend,1,692,722,0.9584487534626038,High
4319703577,2016-04-24,4081,2.74000000953674,2.74000000953674,0,0.0599999986588955,0.200000002980232,2.47000002861023,0,1,5,191,692,1880,197,0.7784026996625422,Low,Sunday,Weekend,1,467,501,0.9321357285429142,Moderate
4319703577,2016-04-25,9259,6.21000003814697,6.21000003814697,0,0,0.280000001192093,5.92999982833862,0,0,8,390,544,2314,398,0.5774946921443737,Moderate,Monday,Weekday,1,488,506,0.9644268774703557,High
4319703577,2016-04-26,9899,6.6399998664856,6.6399998664856,0,0.569999992847443,0.920000016689301,5.15000009536743,0,8,21,288,649,2236,317,0.6718426501035196,Moderate,Tuesday,Weekday,1,505,516,0.9786821705426356,High
4319703577,2016-04-27,10780,7.23000001907349,7.23000001907349,0,0.409999996423721,1.91999995708466,4.90999984741211,0,6,47,300,680,2324,353,0.6582768635043562,High,Wednesday,Weekday,1,286,307,0.9315960912052117,Low
4319703577,2016-04-28,10817,7.28000020980835,7.28000020980835,0,1.00999999046326,0.330000013113022,5.94000005722046,0,13,8,359,552,2367,380,0.592274678111588,High,Thursday,Weekday,1,497,522,0.9521072796934866,High
4319703577,2016-04-29,7990,5.3600001335144,5.3600001335144,0,0.449999988079071,0.790000021457672,4.11999988555908,0,6,18,289,624,2175,313,0.6659551760939167,Moderate,Friday,Weekday,1,523,546,0.9578754578754579,High
4319703577,2016-04-30,8221,5.51999998092651,5.51999998092651,0,0.400000005960464,1.61000001430511,3.50999999046326,0,6,38,196,695,2092,240,0.7433155080213903,Moderate,Saturday,Weekend,1,490,516,0.9496124031007752,High
4319703577,2016-05-01,1251,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,67,836,1593,67,0.9258028792912514,Low,Sunday,Weekend,1,484,500,0.968,High
4319703577,2016-05-02,9261,6.23999977111816,6.23999977111816,0,0,0.439999997615814,5.71000003814697,0,0,11,344,585,2270,355,0.6223404255319149,Moderate,Monday,Weekday,1,478,506,0.9446640316205533,Moderate
4319703577,2016-05-03,9648,6.46999979019165,6.46999979019165,0,0.579999983310699,1.07000005245209,4.82999992370605,0,8,26,287,669,2235,321,0.6757575757575758,Moderate,Tuesday,Weekday,1,474,512,0.92578125,Moderate
4319703577,2016-05-04,10429,7.01999998092651,7.01999998092651,0,0.589999973773956,0.579999983310699,5.84999990463257,0,8,13,313,1106,2282,334,0.7680555555555556,High,Wednesday,Weekday,NA,NA,NA,NA,NA
4319703577,2016-05-05,13658,9.48999977111816,9.48999977111816,0,2.63000011444092,1.4099999666214,5.44999980926514,0,27,34,328,957,2530,389,0.7109955423476969,High,Thursday,Weekday,NA,NA,NA,NA,NA
4319703577,2016-05-06,9524,6.42000007629395,6.42000007629395,0,0.409999996423721,0.469999998807907,5.46000003814697,0,6,11,314,692,2266,331,0.6764418377321603,Moderate,Friday,Weekday,1,450,491,0.9164969450101833,Moderate
4319703577,2016-05-07,7937,5.32999992370605,5.32999992370605,0,0.189999997615814,1.04999995231628,4.07999992370605,0,3,28,279,586,2158,310,0.6540178571428571,Moderate,Saturday,Weekend,1,507,530,0.9566037735849057,High
4319703577,2016-05-08,3672,2.46000003814697,2.46000003814697,0,0,0,2.46000003814697,0,0,0,153,603,1792,153,0.7976190476190477,Low,Sunday,Weekend,1,602,638,0.9435736677115988,High
4319703577,2016-05-09,10378,6.96000003814697,6.96000003814697,0,0.140000000596046,0.560000002384186,6.25,0,2,14,374,490,2345,390,0.5568181818181818,High,Monday,Weekday,1,535,565,0.9469026548672567,High
4319703577,2016-05-10,9487,6.36999988555908,6.36999988555908,0,0.209999993443489,0.46000000834465,5.69999980926514,0,3,12,329,555,2260,344,0.6173526140155728,Moderate,Tuesday,Weekday,1,487,517,0.941972920696325,High
4319703577,2016-05-11,9129,6.13000011444092,6.13000011444092,0,0.200000002980232,0.740000009536743,5.17999982833862,0,3,18,311,574,2232,332,0.6335540838852097,Moderate,Wednesday,Weekday,1,529,558,0.9480286738351255,High
4319703577,2016-05-12,17,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,0,257,2,0,Low,Thursday,Weekday,1,302,321,0.940809968847352,Low
4388161847,2016-04-12,10122,7.78000020980835,7.78000020980835,0,0,0,0,0,0,0,0,1440,2955,0,1,High,Tuesday,Weekday,NA,NA,NA,NA,NA
4388161847,2016-04-13,10993,8.44999980926514,8.44999980926514,0,0.0599999986588955,0.629999995231628,3.88000011444092,0,1,14,150,1275,3092,165,0.8854166666666666,High,Wednesday,Weekday,NA,NA,NA,NA,NA
4388161847,2016-04-14,8863,6.82000017166138,6.82000017166138,0,0.129999995231628,1.07000005245209,5.61999988555908,0,10,35,219,945,2998,264,0.7816377171215881,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
4388161847,2016-04-15,8758,6.73000001907349,6.73000001907349,0,0,0,6.73000001907349,0,0,0,299,837,3066,299,0.7367957746478874,Moderate,Friday,Weekday,1,499,526,0.9486692015209125,High
4388161847,2016-04-16,6580,5.05999994277954,5.05999994277954,0,0.209999993443489,0.400000005960464,4.44999980926514,0,6,9,253,609,3073,268,0.6944127708095781,Moderate,Saturday,Weekend,2,426,448,0.9508928571428571,Moderate
4388161847,2016-04-17,4660,3.57999992370605,3.57999992370605,0,0,0,3.57999992370605,0,0,0,201,721,2572,201,0.7819956616052061,Low,Sunday,Weekend,2,619,641,0.9656786271450858,High
4388161847,2016-04-18,11009,9.10000038146973,9.10000038146973,0,3.55999994277954,0.400000005960464,5.1399998664856,0,27,8,239,1017,3274,274,0.7877614252517429,High,Monday,Weekday,1,99,104,0.9519230769230769,Low
4388161847,2016-04-19,10181,7.82999992370605,7.82999992370605,0,1.37000000476837,0.689999997615814,5.76999998092651,0,20,16,249,704,3015,285,0.7118301314459049,High,Tuesday,Weekday,1,329,338,0.9733727810650887,Low
4388161847,2016-04-20,10553,8.11999988555908,8.11999988555908,0,1.10000002384186,1.72000002861023,5.28999996185303,0,19,42,228,696,3083,289,0.7065989847715736,High,Wednesday,Weekday,1,421,451,0.9334811529933481,Moderate
4388161847,2016-04-21,10055,7.73000001907349,7.73000001907349,0,0.370000004768372,0.389999985694885,6.98000001907349,0,7,12,272,853,3069,291,0.7456293706293706,High,Thursday,Weekday,1,442,458,0.9650655021834061,Moderate
4388161847,2016-04-22,12139,9.34000015258789,9.34000015258789,0,3.29999995231628,1.11000001430511,4.92000007629395,0,77,25,220,945,3544,322,0.7458563535911602,High,Friday,Weekday,1,82,85,0.9647058823529412,Low
4388161847,2016-04-23,13236,10.1800003051758,10.1800003051758,0,4.5,0.319999992847443,5.34999990463257,0,58,5,215,749,3306,278,0.7293086660175268,High,Saturday,Weekend,1,478,501,0.9540918163672655,Moderate
4388161847,2016-04-24,10243,7.88000011444092,7.88000011444092,0,1.08000004291534,0.509999990463257,6.30000019073486,0,14,8,239,584,2885,261,0.6911242603550296,High,Sunday,Weekend,3,552,595,0.9277310924369748,High
4388161847,2016-04-25,12961,9.97000026702881,9.97000026702881,0,0.730000019073486,1.39999997615814,7.84000015258789,0,11,31,301,1054,3288,343,0.7544738725841088,High,Monday,Weekday,NA,NA,NA,NA,NA
4388161847,2016-04-26,9461,7.28000020980835,7.28000020980835,0,0.939999997615814,1.05999994277954,5.26999998092651,0,14,23,224,673,2929,261,0.7205567451820128,Moderate,Tuesday,Weekday,1,319,346,0.9219653179190751,Low
4388161847,2016-04-27,11193,8.60999965667725,8.60999965667725,0,0.699999988079071,2.50999999046326,5.3899998664856,0,11,48,241,684,3074,300,0.6951219512195121,High,Wednesday,Weekday,1,439,500,0.878,Moderate
4388161847,2016-04-28,10074,7.75,7.75,0,1.28999996185303,0.430000007152557,6.03000020980835,0,19,9,234,878,2969,262,0.7701754385964912,High,Thursday,Weekday,1,428,458,0.9344978165938864,Moderate
4388161847,2016-04-29,9232,7.09999990463257,7.09999990463257,0,0.800000011920929,0.889999985694885,5.42000007629395,0,13,16,236,1175,2979,265,0.8159722222222222,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
4388161847,2016-04-30,12533,9.64000034332275,9.64000034332275,0,0.699999988079071,2,6.94000005722046,0,14,43,300,537,3283,357,0.6006711409395973,High,Saturday,Weekend,2,409,430,0.9511627906976744,Moderate
4388161847,2016-05-01,10255,7.8899998664856,7.8899998664856,0,1.00999999046326,0.680000007152557,6.19999980926514,0,12,15,241,579,2926,268,0.6835891381345927,High,Sunday,Weekend,1,547,597,0.916247906197655,High
4388161847,2016-05-02,10096,8.39999961853027,8.39999961853027,0,3.76999998092651,0.0799999982118607,4.55000019073486,0,33,4,204,935,3147,241,0.7950680272108843,High,Monday,Weekday,2,368,376,0.9787234042553191,Moderate
4388161847,2016-05-03,12727,9.78999996185303,9.78999996185303,0,1.12999999523163,0.779999971389771,7.88000011444092,0,18,18,306,984,3290,342,0.7420814479638009,High,Tuesday,Weekday,NA,NA,NA,NA,NA
4388161847,2016-05-04,12375,9.52000045776367,9.52000045776367,0,2.78999996185303,0.930000007152557,5.80000019073486,0,35,21,251,632,3162,307,0.6730564430244942,High,Wednesday,Weekday,1,390,414,0.9420289855072463,Moderate
4388161847,2016-05-05,9603,7.38000011444092,7.38000011444092,0,0.629999995231628,1.66999995708466,5.09000015258789,0,12,39,199,896,2899,250,0.7818499127399651,Moderate,Thursday,Weekday,1,471,495,0.9515151515151515,Moderate
4388161847,2016-05-06,13175,10.1300001144409,10.1300001144409,0,2.10999989509583,2.08999991416931,5.92999982833862,0,33,45,262,1100,3425,340,0.7638888888888888,High,Friday,Weekday,NA,NA,NA,NA,NA
4388161847,2016-05-07,22770,17.5400009155273,17.5400009155273,0,9.44999980926514,2.76999998092651,5.32999992370605,0,120,56,260,508,4022,436,0.538135593220339,High,Saturday,Weekend,1,472,496,0.9516129032258065,Moderate
4388161847,2016-05-08,17298,14.3800001144409,14.3800001144409,0,9.89000034332275,1.25999999046326,3.23000001907349,0,107,38,178,576,3934,323,0.6407119021134594,High,Sunday,Weekend,2,529,541,0.977818853974122,High
4388161847,2016-05-09,10218,7.8600001335144,7.8600001335144,0,0.340000003576279,0.730000019073486,6.78999996185303,0,6,19,258,1020,3013,283,0.782808902532617,High,Monday,Weekday,1,62,65,0.9538461538461539,Low
4388161847,2016-05-10,10299,7.92000007629395,7.92000007629395,0,0.810000002384186,0.649999976158142,6.46000003814697,0,13,14,267,648,3061,294,0.6878980891719745,High,Tuesday,Weekday,1,354,375,0.944,Low
4388161847,2016-05-11,10201,7.84000015258789,7.84000015258789,0,0.529999971389771,0.790000021457672,6.53000020980835,0,8,18,256,858,2954,282,0.7526315789473684,High,Wednesday,Weekday,1,469,494,0.9493927125506073,Moderate
4388161847,2016-05-12,3369,2.58999991416931,2.58999991416931,0,0,0,2.58999991416931,0,0,0,108,825,1623,108,0.8842443729903537,Low,Thursday,Weekday,NA,NA,NA,NA,NA
4445114986,2016-04-12,3276,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,196,787,2113,196,0.8006103763987793,Low,Tuesday,Weekday,2,429,457,0.9387308533916849,Moderate
4445114986,2016-04-13,2961,1.99000000953674,1.99000000953674,0,0,0,1.99000000953674,0,0,0,194,840,2095,194,0.8123791102514507,Low,Wednesday,Weekday,2,370,406,0.9113300492610837,Moderate
4445114986,2016-04-14,3974,2.67000007629395,2.67000007629395,0,0,0,2.67000007629395,0,0,0,231,717,2194,231,0.7563291139240507,Low,Thursday,Weekday,1,441,492,0.8963414634146342,Moderate
4445114986,2016-04-15,7198,4.82999992370605,4.82999992370605,0,0,0,4.82999992370605,0,0,0,350,711,2496,350,0.6701225259189444,Moderate,Friday,Weekday,2,337,379,0.8891820580474934,Low
4445114986,2016-04-16,3945,2.65000009536743,2.65000009536743,0,0,0,2.65000009536743,0,0,0,225,716,2180,225,0.7608926673751328,Low,Saturday,Weekend,1,462,499,0.9258517034068137,Moderate
4445114986,2016-04-17,2268,1.51999998092651,1.51999998092651,0,0,0,1.51999998092651,0,0,0,114,1219,1933,114,0.9144786196549137,Low,Sunday,Weekend,1,98,107,0.9158878504672897,Low
4445114986,2016-04-18,6155,4.23999977111816,4.23999977111816,0,2,0.28999999165535,1.95000004768372,0,25,6,162,1247,2248,193,0.8659722222222223,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
4445114986,2016-04-19,2064,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,121,895,1954,121,0.8809055118110236,Low,Tuesday,Weekday,2,388,424,0.9150943396226415,Moderate
4445114986,2016-04-20,2072,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,137,841,1974,137,0.8599182004089979,Low,Wednesday,Weekday,1,439,462,0.9502164502164502,Moderate
4445114986,2016-04-21,3809,2.55999994277954,2.55999994277954,0,0,0,2.53999996185303,0,0,0,215,756,2150,215,0.7785787847579815,Low,Thursday,Weekday,1,436,469,0.929637526652452,Moderate
4445114986,2016-04-22,6831,4.57999992370605,4.57999992370605,0,0,0,4.57999992370605,0,0,0,317,706,2432,317,0.6901270772238515,Moderate,Friday,Weekday,1,388,417,0.9304556354916067,Moderate
4445114986,2016-04-23,4363,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,201,1239,2149,201,0.8604166666666667,Low,Saturday,Weekend,NA,NA,NA,NA,NA
4445114986,2016-04-24,5002,3.35999989509583,3.35999989509583,0,0,0,3.35999989509583,0,0,0,244,1196,2247,244,0.8305555555555556,Moderate,Sunday,Weekend,NA,NA,NA,NA,NA
4445114986,2016-04-25,3385,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,179,916,2070,179,0.8365296803652968,Low,Monday,Weekday,1,328,345,0.9507246376811594,Low
4445114986,2016-04-26,6326,4.40999984741211,4.40999984741211,0,2.41000008583069,0.0399999991059303,1.96000003814697,0,29,1,180,839,2291,210,0.7998093422306959,Moderate,Tuesday,Weekday,2,353,391,0.9028132992327366,Low
4445114986,2016-04-27,7243,5.03000020980835,5.03000020980835,0,2.61999988555908,0.0299999993294477,2.38000011444092,0,32,1,194,839,2361,227,0.7870544090056285,Moderate,Wednesday,Weekday,1,332,374,0.8877005347593583,Low
4445114986,2016-04-28,4493,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,236,762,2203,236,0.7635270541082164,Low,Thursday,Weekday,1,419,442,0.9479638009049773,Moderate
4445114986,2016-04-29,4676,3.14000010490417,3.14000010490417,0,0,0,3.13000011444092,0,0,0,226,1106,2196,226,0.8303303303303303,Low,Friday,Weekday,1,106,108,0.9814814814814815,Low
4445114986,2016-04-30,6222,4.17999982833862,4.17999982833862,0,0,0,4.17999982833862,0,0,0,290,797,2363,290,0.7332106715731371,Moderate,Saturday,Weekend,1,322,353,0.9121813031161473,Low
4445114986,2016-05-01,5232,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,240,741,2246,240,0.7553516819571865,Moderate,Sunday,Weekend,2,439,459,0.9564270152505446,Moderate
4445114986,2016-05-02,6910,4.75,4.75,0,2.21000003814697,0.189999997615814,2.34999990463257,0,27,4,200,667,2336,231,0.7427616926503341,Moderate,Monday,Weekday,1,502,542,0.9261992619926199,High
4445114986,2016-05-03,7502,5.17999982833862,5.17999982833862,0,2.48000001907349,0.109999999403954,2.57999992370605,0,30,2,233,725,2421,265,0.7323232323232324,Moderate,Tuesday,Weekday,2,417,450,0.9266666666666666,Moderate
4445114986,2016-05-04,2923,1.96000003814697,1.96000003814697,0,0,0,1.96000003814697,0,0,0,180,897,2070,180,0.8328690807799443,Low,Wednesday,Weekday,2,337,363,0.928374655647383,Low
4445114986,2016-05-05,3800,2.54999995231628,2.54999995231628,0,0.119999997317791,0.239999994635582,2.1800000667572,0,2,6,185,734,2120,193,0.7918015102481122,Low,Thursday,Weekday,2,462,513,0.9005847953216374,Moderate
4445114986,2016-05-06,4514,3.02999997138977,3.02999997138977,0,0,0,3.02999997138977,0,0,0,229,809,2211,229,0.779383429672447,Low,Friday,Weekday,2,374,402,0.9303482587064676,Moderate
4445114986,2016-05-07,5183,3.58999991416931,3.58999991416931,0,2.13000011444092,0.189999997615814,1.25,0,26,4,108,866,2123,138,0.8625498007968128,Moderate,Saturday,Weekend,2,401,436,0.9197247706422018,Moderate
4445114986,2016-05-08,7303,4.90000009536743,4.90000009536743,0,0,0.25,4.65000009536743,0,0,8,308,733,2423,316,0.6987607244995233,Moderate,Sunday,Weekend,1,361,391,0.9232736572890026,Moderate
4445114986,2016-05-09,5275,3.53999996185303,3.53999996185303,0,0,0,3.53999996185303,0,0,0,266,641,2281,266,0.7067254685777288,Moderate,Monday,Weekday,1,457,533,0.8574108818011257,Moderate
4445114986,2016-05-10,3915,2.63000011444092,2.63000011444092,0,0,0,2.63000011444092,0,0,0,231,783,2181,231,0.772189349112426,Low,Tuesday,Weekday,1,405,426,0.9507042253521126,Moderate
4445114986,2016-05-11,9105,6.1100001335144,6.1100001335144,0,2.25,1,2.85999989509583,0,34,22,232,622,2499,288,0.6835164835164835,Moderate,Wednesday,Weekday,1,499,530,0.9415094339622642,High
4445114986,2016-05-12,768,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,58,380,1212,58,0.867579908675799,Low,Thursday,Weekday,1,483,501,0.9640718562874252,High
4558609924,2016-04-12,5135,3.39000010490417,3.39000010490417,0,0,0,3.39000010490417,0,0,0,318,1122,1909,318,0.7791666666666667,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-13,4978,3.28999996185303,3.28999996185303,0,1.24000000953674,0.439999997615814,1.61000001430511,0,19,7,127,1287,1722,153,0.89375,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-14,6799,4.48999977111816,4.48999977111816,0,0,0,4.48999977111816,0,0,0,279,1161,1922,279,0.80625,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-15,7795,5.15000009536743,5.15000009536743,0,0.589999973773956,0.839999973773956,3.73000001907349,0,17,30,262,1131,2121,309,0.7854166666666667,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-16,7289,4.82000017166138,4.82000017166138,0,0.550000011920929,0.75,3.5,0,8,12,308,1112,1997,328,0.7722222222222223,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
4558609924,2016-04-17,9634,6.40000009536743,6.40000009536743,0,0.550000011920929,1.13999998569489,4.71000003814697,0,7,19,304,1110,2117,330,0.7708333333333334,Moderate,Sunday,Weekend,NA,NA,NA,NA,NA
4558609924,2016-04-18,8940,5.90999984741211,5.90999984741211,0,0.980000019073486,0.930000007152557,4,0,14,15,331,1080,2116,360,0.75,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-19,5401,3.5699999332428,3.5699999332428,0,0.0500000007450581,0.360000014305115,3.16000008583069,0,1,9,248,1182,1876,258,0.8208333333333333,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-20,4803,3.17000007629395,3.17000007629395,0,0,0,3.17000007629395,0,0,0,222,1218,1788,222,0.8458333333333333,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-21,13743,9.07999992370605,9.07999992370605,0,0.419999986886978,0.970000028610229,7.69999980926514,0,6,21,432,844,2486,459,0.6477359938603223,High,Thursday,Weekday,1,126,137,0.9197080291970803,Low
4558609924,2016-04-22,9601,6.34999990463257,6.34999990463257,0,1.37000000476837,1.5,3.47000002861023,0,20,25,273,1122,2094,318,0.7791666666666667,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-23,6890,4.55000019073486,4.55000019073486,0,0.340000003576279,0.200000002980232,4.01000022888184,0,5,5,308,1122,2085,318,0.7791666666666667,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
4558609924,2016-04-24,8563,5.65999984741211,5.65999984741211,0,0,0,5.65000009536743,0,0,0,395,1045,2173,395,0.7256944444444444,Moderate,Sunday,Weekend,NA,NA,NA,NA,NA
4558609924,2016-04-25,8095,5.34999990463257,5.34999990463257,0,0.589999973773956,0.25,4.51000022888184,0,18,10,340,993,2225,368,0.7296105804555474,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-26,9148,6.05000019073486,6.05000019073486,0,0.430000007152557,2.02999997138977,3.58999991416931,0,12,41,283,1062,2223,336,0.759656652360515,Moderate,Tuesday,Weekday,1,103,121,0.8512396694214877,Low
4558609924,2016-04-27,9557,6.32000017166138,6.32000017166138,0,1.96000003814697,0.889999985694885,3.46000003814697,0,27,14,312,1087,2098,353,0.7548611111111111,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-28,9451,6.25,6.25,0,0.0199999995529652,0.270000010728836,5.94999980926514,0,1,11,367,985,2185,379,0.7221407624633431,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-04-29,7833,5.17999982833862,5.17999982833862,0,1.01999998092651,1.85000002384186,2.30999994277954,0,15,29,197,1096,1918,241,0.8197456993268512,Moderate,Friday,Weekday,1,171,179,0.9553072625698324,Low
4558609924,2016-04-30,10319,6.82000017166138,6.82000017166138,0,0.469999998807907,1.88999998569489,4.46000003814697,0,7,29,293,1111,2105,329,0.7715277777777778,High,Saturday,Weekend,NA,NA,NA,NA,NA
4558609924,2016-05-01,3428,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,190,1121,1692,190,0.855072463768116,Low,Sunday,Weekend,1,115,129,0.8914728682170543,Low
4558609924,2016-05-02,7891,5.21999979019165,5.21999979019165,0,0,0,5.21999979019165,0,0,0,383,1057,2066,383,0.7340277777777777,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-05-03,5267,3.48000001907349,3.48000001907349,0,0.600000023841858,0.280000001192093,2.59999990463257,0,21,10,237,1172,1953,268,0.8138888888888889,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-05-04,5232,3.46000003814697,3.46000003814697,0,0,0,3.46000003814697,0,0,0,252,1188,1842,252,0.825,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-05-05,10611,7.01000022888184,7.01000022888184,0,1.00999999046326,0.5,5.51000022888184,0,14,8,370,1048,2262,392,0.7277777777777777,High,Thursday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-05-06,3755,2.48000001907349,2.48000001907349,0,0,0,2.48000001907349,0,0,0,202,1238,1722,202,0.8597222222222223,Low,Friday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-05-07,8237,5.44000005722046,5.44000005722046,0,1.61000001430511,1,2.82999992370605,0,23,16,233,1116,1973,272,0.8040345821325648,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
4558609924,2016-05-08,6543,4.32999992370605,4.32999992370605,0,1.79999995231628,0.5,2.01999998092651,0,66,35,238,1019,2666,339,0.7503681885125184,Moderate,Sunday,Weekend,1,123,134,0.917910447761194,Low
4558609924,2016-05-09,11451,7.57000017166138,7.57000017166138,0,0.430000007152557,1.62000000476837,5.51999998092651,0,6,30,339,1065,2223,375,0.7395833333333334,High,Monday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-05-10,6435,4.25,4.25,0,0.740000009536743,1.12000000476837,2.39000010490417,0,11,18,220,1191,1889,249,0.8270833333333333,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-05-11,9108,6.01999998092651,6.01999998092651,0,0.259999990463257,1.82000005245209,3.94000005722046,0,4,31,324,1081,2131,359,0.7506944444444444,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
4558609924,2016-05-12,6307,4.17000007629395,4.17000007629395,0,0,0,4.17000007629395,0,0,0,247,736,1452,247,0.7487283825025433,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
4702921684,2016-04-12,7213,5.88000011444092,5.88000011444092,0,0,0,5.84999990463257,0,0,0,263,718,2947,263,0.7319062181447502,Moderate,Tuesday,Weekday,1,425,439,0.9681093394077449,Moderate
4702921684,2016-04-13,6877,5.57999992370605,5.57999992370605,0,0,0,5.57999992370605,0,0,0,258,777,2898,258,0.7507246376811594,Moderate,Wednesday,Weekday,2,400,430,0.9302325581395349,Moderate
4702921684,2016-04-14,7860,6.36999988555908,6.36999988555908,0,0,0,6.36999988555908,0,0,0,271,772,2984,271,0.7401725790987536,Moderate,Thursday,Weekday,1,384,415,0.9253012048192771,Moderate
